"","key","key_original","ie_d","outcome","outcome_num","outcome_group","outcome_choice2","outcome_choice","irrig_program","scale","estimand","horizon","unit","irrig_program_1","irrig_program_2","scale_1","scale_2","scale_3","scale_4","estimand_1","estimand_2","estimand_3","estimand_4","horizon_1","horizon_2","horizon_3","horizon_4","horizon_5","unit_1","unit_2","unit_3","unit_4","unit_5","unit_6","unit_7","unit_8","outcome1","outcome2","outcome3","outcome4","outcome5","outcome6","outcome7","outcome8","outcome9","outcome10","outcome11","outcome12","outcome13","outcome14","outcome15","outcome16","outcome17","outcome18","outcome19","outcome20","outcome21","outcome22","outcome23","outcome24","outcome25","outcome26","outcome27","outcome28","outcome29","outcome30","outcome31","outcome32","outcome33","outcome34","outcome35","outcome36","outcome37","outcome38","outcome39","outcome40","outcome41","outcome42","outcome43","outcome44","outcome45","outcome46","outcome47","outcome48","outcome49","outcome50","outcome51","outcome52","outcome53","outcome54","outcome55","outcome56","outcome57","outcome58","outcome59","outcome60","ie_d1","ie_d2","cluster1","cluster2","cluster3","cluster4","cluster5","cluster6","cluster7"
"378","DVP2BMGD_2","DVP2BMGD",2,"Fever (0,1)",37,"Health","Index of health status outcomes","Index of health status outcomes",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,161,160,156,156,155,155
"379","6HAYQAGC","6HAYQAGC",1,"Psychological Wellbeing index (weighted average of modules measuring the Optimism, Self-Esteem, Depression and Perceived Stress Scales.",37,"Health","Index of health status outcomes","Index of health status outcomes",1,1,3,1,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164,163,162,158,158,157,157
"380","NG24JJ8T","NG24JJ8T",2,"Malaria prevalence in the past 2 weeks (dummy)",37,"Health","Index of health status outcomes","Index of health status outcomes",2,2,2,5,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,160,159,155,155,154,154
"381","L2BHZGLQ","L2BHZGLQ",2,"Any household member ill (dummy)",37,"Health","Index of health status outcomes","Index of health status outcomes",1,3,2,1,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,164,163,159,159,158,158
"382","NG24JJ8T","NG24JJ8T",2,"Self-reported health status is very healthy",37,"Health","Index of health status outcomes","Index of health status outcomes",2,2,2,5,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,160,159,155,155,154,154
"383","DVP2BMGD","DVP2BMGD",2,"Diarrhea (0,1)",37,"Health","Index of health status outcomes","Index of health status outcomes",2,2,1,5,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,162,161,157,157,156,156
"384","DVP2BMGD","DVP2BMGD",2,"Illness/injury (0,1)",37,"Health","Index of health status outcomes","Index of health status outcomes",2,2,1,5,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,162,161,157,157,156,156
"385","DVP2BMGD_2","DVP2BMGD",2,"Diarrhea (0,1)",37,"Health","Index of health status outcomes","Index of health status outcomes",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,161,160,156,156,155,155
"386","QH4DX35C","QH4DX35C",2,"Poverty severity index (The extent of the poverty situation of households)",38,"Poverty","Index of household poverty","Index of household poverty",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166,165,164,160,160,159,159
"387","BEHE5VDZ","BEHE5VDZ",2,"Water insecurity score (measure of ability to meet their daily water needs",38,"Poverty","Index of household poverty","Index of household poverty",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167,166,165,161,161,160,160
"388","XYX2XYDC","XYX2XYDC",2,"Multidimensional poverty index (MPI) (measure acute poverty in which the proportion of households who experienced multiple deprivations and the intensity of such deprivations are identified)",38,"Poverty","Index of household poverty","Index of household poverty",1,3,2,5,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,167,166,162,162,161,161
"389","5G8FJWF3","5G8FJWF3",2,"Wealth index (constructed via PCA)",39,"Wealth & assets","Index of household wealth or assets","Index of household wealth or assets",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,168,167,163,163,162,162
"390","YLNT8UYS","YLNT8UYS",2,"Productive asset index (PCA-based index of productive assets)",39,"Wealth & assets","Index of household wealth or assets","Index of household wealth or assets",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,168,167,163,163,162,162
"391","VGSCUGFK","VGSCUGFK",2,"asset ownership (asset-based wealth index via PCA)",39,"Wealth & assets","Index of household wealth or assets","Index of household wealth or assets",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,168,167,163,163,162,162
"392","YLNT8UYS","YLNT8UYS",2,"Livestock ownership (TLU)",39,"Wealth & assets","Index of household wealth or assets","Index of household wealth or assets",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,168,167,163,163,162,162
"393","HYLQ6LXG","HYLQ6LXG",2,"Farm equipment index (estimated by PCA, e.g., tractor, water pump, rice mill, hand insecticide puno)",39,"Wealth & assets","Index of household wealth or assets","Index of household wealth or assets",2,3,1,1,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,169,168,164,164,163,163
"394","HYLQ6LXG","HYLQ6LXG",2,"Durable asset index (estimated by PCA, e.g., tractor, water pump, TV, generator, motor-bike)",39,"Wealth & assets","Index of household wealth or assets","Index of household wealth or assets",2,3,1,1,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,169,168,164,164,163,163
"395","SXCNHTZS","SXCNHTZS",2,"Livestock holding (Continuous, number of livestock owned by household; TLU)",39,"Wealth & assets","Index of household wealth or assets","Index of household wealth or assets",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,170,169,165,165,164,164
"396","VJTJ6LMJ","VJTJ6LMJ",1,"Days unused/month (changes in pump operation as a proxy for changes in the volume of groundwater extracted)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,1,3,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172,171,170,166,166,165,165
"397","PHRKF9QQ","PHRKF9QQ",1,"Modern irrigation (0,1)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,1,4,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173,172,171,167,167,166,166
"398","IJZJIH97_Tanzania","IJZJIH97",2,"Irrigation (dummy variable =1 if the household practiced irrigation on any plot in the past two seasons, and = 0 otherwise.)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,2,4,1,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,173,172,168,168,167,167
"399","QX9FKF7R","QX9FKF7R",2,"On-farm irrigation (dummy, area equipped for irrigation)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,2,1,1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175,174,173,169,169,168,168
"400","VJTJ6LMJ","VJTJ6LMJ",1,"Hours unused/day (changes in pump operation as a proxu for changes in the volume of groundwater extracted)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,1,3,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172,171,170,166,166,165,165
"401","IJZJIH97_Ethiopia","IJZJIH97",2,"Irrigation (dummy variable =1 if the household practiced irrigation on any plot in the past two seasons, and = 0 otherwise.)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,2,4,1,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,173,172,168,168,167,167
"402","SQ9FGA8R","SQ9FGA8R",2,"Plot irrigated (dummy)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,3,4,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176,175,174,170,170,169,169
"403","QUPMN36G","QUPMN36G",2,"Percentage of submersible pumps (perfectage that report operating a submersible pump)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",2,2,4,1,5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177,176,175,171,171,170,170
"404","2JXV43UQ_3","2JXV43UQ",2,"Receives sufficient water (0,1)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,3,2,1,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178,177,176,172,172,171,171
"405","PHRKF9QQ","PHRKF9QQ",1,"Has irrigation (0,1) – own land",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,1,4,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173,172,171,167,167,166,166
"406","QUPMN36G","QUPMN36G",2,"Percentage of farmers in a dispute over irrigation water",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",2,2,4,1,5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177,176,175,171,171,170,170
"407","ZSMIAQRD","ZSMIAQRD",2,"Water table depth (mbgl) (depth of water table below ground level)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,3,2,2,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179,178,177,173,173,172,172
"408","VJTJ6LMJ","VJTJ6LMJ",1,"Has drip (dummy) (drip system installed)",40,"Irrigated land","Index of water supply and irrigation for agriculture","Index of water supply and irrigation for agriculture",1,1,3,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172,171,170,166,166,165,165
"409","237VWYXP","237VWYXP",2,"Infant mortality (Infant Death (First Year))",41,"Health","Infant mortality","Infant mortality",2,2,1,5,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,179,178,174,174,173,173
"410","237VWYXP_2","237VWYXP",2,"Infant mortality (Infant Death (First Year))",41,"Health","Infant mortality","Infant mortality",2,2,4,5,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,180,179,175,175,174,174
"411","CXH8U4XQ","CXH8U4XQ",2,"Infant Mortality (as a measure of broader economig gains)",41,"Health","Infant mortality","Infant mortality",1,2,2,5,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182,181,180,176,176,175,175
"412","U3MXVGNQ","U3MXVGNQ",2,"Percentage of Irrigated Land (%)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",2,1,1,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183,182,181,177,177,176,176
"413","S6Z9FKMD_2","S6Z9FKMD",2,"Irrigated area producing plantain (manzanas)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",1,1,2,1,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,183,182,178,178,177,177
"414","QX9FKF7R","QX9FKF7R",2,"Equipped for irrigation (% total landholding)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",1,2,1,1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185,184,183,179,179,178,178
"415","HZZ6NAKY","HZZ6NAKY",2,"Canal irrigated area (share of ag. land)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",2,3,4,3,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186,185,184,180,180,179,179
"416","PHRKF9QQ","PHRKF9QQ",1,"Land equipped with modern irrigation (ha) (log)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",1,1,4,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,187,186,185,181,181,180,180
"417","HZZ6NAKY","HZZ6NAKY",2,"Other irrigated area (share of ag. land)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",2,3,4,3,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186,185,184,180,180,179,179
"418","YP84R2D6","YP84R2D6",2,"Effectively irrigated area (mu)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",2,3,1,5,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,187,186,182,182,181,181
"419","PHRKF9QQ","PHRKF9QQ",1,"Land equipped with irrigation (ha) (log)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",1,1,4,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,187,186,185,181,181,180,180
"420","HZZ6NAKY","HZZ6NAKY",2,"Total irrigated area (share of ag. land)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",2,3,4,3,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186,185,184,180,180,179,179
"421","S6Z9FKMD","S6Z9FKMD",2,"Irrigated plantain area (manzanas)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",1,1,2,1,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,183,182,178,178,177,177
"422","S6Z9FKMD_2","S6Z9FKMD",2,"Irrigated plantain area (manzanas)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",1,1,2,1,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,183,182,178,178,177,177
"423","U3MXVGNQ","U3MXVGNQ",2,"Total irrigated land (ln) (ha)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",2,1,1,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183,182,181,177,177,176,176
"424","YDWL3Z2B","YDWL3Z2B",2,"Gross irrigated area (in ’000 hectares) (log)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",2,4,4,3,6,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189,188,187,183,183,182,182
"425","YDWL3Z2B","YDWL3Z2B",2,"Gross irrigated area (in ’000 hectares) (level)",42,"Irrigated land","Irrigated land for agricultural production","Irrigated land for agricultural production",2,4,4,3,6,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189,188,187,183,183,182,182
